Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25258995,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2018,SEX,BTSX,NA,NA,NA,NA,NA,NA,2891 [1383-5401],2891.476,1383.094,5400.908,NA,2021-02-09T16:20:46.34+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25258996,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2003,SEX,FMLE,NA,NA,NA,NA,NA,NA,431 [232-726],431.3447,232.4693,725.7012,NA,2021-02-09T16:20:46.357+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25258997,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2017,SEX,MLE,NA,NA,NA,NA,NA,NA,2343 [1165-4301],2342.847,1164.948,4301.252,NA,2021-02-09T16:20:46.387+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25258998,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2006,SEX,MLE,NA,NA,NA,NA,NA,NA,1944 [1151-3158],1944.152,1151.483,3157.805,NA,2021-02-09T16:20:46.42+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25258999,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2010,SEX,MLE,NA,NA,NA,NA,NA,NA,2073 [1149-3565],2072.637,1149.414,3564.908,NA,2021-02-09T16:20:46.433+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25259000,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2019,SEX,BTSX,NA,NA,NA,NA,NA,NA,2928 [1386-5439],2928.248,1385.623,5439.429,NA,2021-02-09T16:20:46.467+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25259001,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2013,SEX,FMLE,NA,NA,NA,NA,NA,NA,465 [214-868],465.0572,214.2947,867.6235,NA,2021-02-09T16:20:46.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25259002,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2016,SEX,FMLE,NA,NA,NA,NA,NA,NA,498 [212-968],497.9511,211.517,967.6404,NA,2021-02-09T16:20:46.53+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25259003,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2015,SEX,MLE,NA,NA,NA,NA,NA,NA,2314 [1164-4140],2313.561,1164.198,4140.194,NA,2021-02-09T16:20:46.547+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25259004,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2007,SEX,FMLE,NA,NA,NA,NA,NA,NA,446 [237-766],446.0707,237.2555,765.5353,NA,2021-02-09T16:20:46.56+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25259005,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2013,SEX,BTSX,NA,NA,NA,NA,NA,NA,2668 [1368-4770],2667.86,1367.58,4770.454,NA,2021-02-09T16:20:46.593+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25259006,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2009,SEX,BTSX,NA,NA,NA,NA,NA,NA,2494 [1373-4265],2493.566,1373.388,4264.689,NA,2021-02-09T16:20:46.623+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25259007,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2004,SEX,BTSX,NA,NA,NA,NA,NA,NA,2305 [1356-3736],2305.251,1356.413,3735.875,NA,2021-02-09T16:20:46.64+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25259008,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2000,SEX,MLE,NA,NA,NA,NA,NA,NA,1765 [910-3107],1765.009,909.9661,3107.236,NA,2021-02-09T16:20:46.67+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25259009,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2018,SEX,MLE,NA,NA,NA,NA,NA,NA,2376 [1169-4372],2375.787,1169.12,4372.203,NA,2021-02-09T16:20:46.69+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25259010,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2014,SEX,BTSX,NA,NA,NA,NA,NA,NA,2733 [1370-4942],2733.422,1370.214,4942.134,NA,2021-02-09T16:20:46.72+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25259011,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2016,SEX,MLE,NA,NA,NA,NA,NA,NA,2334 [1161-4229],2334.358,1160.633,4228.692,NA,2021-02-09T16:20:46.733+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25259012,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2003,SEX,BTSX,NA,NA,NA,NA,NA,NA,2292 [1305-3786],2292.329,1305.401,3786.033,NA,2021-02-09T16:20:46.767+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25259013,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2001,SEX,FMLE,NA,NA,NA,NA,NA,NA,420 [207-735],420.4047,206.7326,734.9143,NA,2021-02-09T16:20:46.78+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25259014,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2012,SEX,FMLE,NA,NA,NA,NA,NA,NA,455 [215-836],455.1655,215.0264,835.6795,NA,2021-02-09T16:20:46.813+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25259015,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2012,SEX,MLE,NA,NA,NA,NA,NA,NA,2149 [1149-3768],2149.165,1149.351,3768.237,NA,2021-02-09T16:20:46.83+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25259016,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2007,SEX,BTSX,NA,NA,NA,NA,NA,NA,2416 [1388-3990],2415.525,1388.196,3990.412,NA,2021-02-09T16:20:46.86+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25259017,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2002,SEX,MLE,NA,NA,NA,NA,NA,NA,1830 [1005-3101],1829.913,1004.796,3101.196,NA,2021-02-09T16:20:46.877+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25259018,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2014,SEX,FMLE,NA,NA,NA,NA,NA,NA,477 [210-913],476.9018,210.0231,913.2904,NA,2021-02-09T16:20:46.91+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25259019,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2006,SEX,FMLE,NA,NA,NA,NA,NA,NA,444 [240-743],443.5392,239.8356,743.2171,NA,2021-02-09T16:20:46.927+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25259020,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2014,SEX,MLE,NA,NA,NA,NA,NA,NA,2257 [1160-4029],2256.52,1160.191,4028.843,NA,2021-02-09T16:20:46.957+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25259021,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2007,SEX,MLE,NA,NA,NA,NA,NA,NA,1969 [1151-3225],1969.455,1150.94,3224.877,NA,2021-02-09T16:20:46.973+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25259022,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2005,SEX,FMLE,NA,NA,NA,NA,NA,NA,440 [243-735],440.4626,243.1112,735.1407,NA,2021-02-09T16:20:47.003+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25259023,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2002,SEX,FMLE,NA,NA,NA,NA,NA,NA,427 [218-734],426.5684,218.0429,734.0842,NA,2021-02-09T16:20:47.02+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25259024,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2013,SEX,MLE,NA,NA,NA,NA,NA,NA,2203 [1153-3903],2202.802,1153.285,3902.83,NA,2021-02-09T16:20:47.05+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25259025,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2000,SEX,BTSX,NA,NA,NA,NA,NA,NA,2182 [1108-3850],2181.796,1108.401,3850.048,NA,2021-02-09T16:20:47.083+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25259026,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2005,SEX,MLE,NA,NA,NA,NA,NA,NA,1905 [1140-3079],1905.183,1139.992,3078.925,NA,2021-02-09T16:20:47.097+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25259027,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2006,SEX,BTSX,NA,NA,NA,NA,NA,NA,2388 [1391-3901],2387.691,1391.318,3901.022,NA,2021-02-09T16:20:47.13+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25259028,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2000,SEX,FMLE,NA,NA,NA,NA,NA,NA,417 [198-743],416.7875,198.4353,742.8118,NA,2021-02-09T16:20:47.147+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25259029,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2009,SEX,FMLE,NA,NA,NA,NA,NA,NA,450 [228-800],450.247,228.4797,799.6737,NA,2021-02-09T16:20:47.193+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25259030,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2009,SEX,MLE,NA,NA,NA,NA,NA,NA,2043 [1145-3465],2043.319,1144.909,3465.015,NA,2021-02-09T16:20:47.21+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25259031,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2002,SEX,BTSX,NA,NA,NA,NA,NA,NA,2256 [1223-3835],2256.481,1222.838,3835.28,NA,2021-02-09T16:20:47.24+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25259032,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2005,SEX,BTSX,NA,NA,NA,NA,NA,NA,2346 [1383-3814],2345.646,1383.103,3814.066,NA,2021-02-09T16:20:47.257+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25259033,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2015,SEX,BTSX,NA,NA,NA,NA,NA,NA,2803 [1375-5086],2803.152,1374.511,5085.982,NA,2021-02-09T16:20:47.287+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25259034,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2010,SEX,FMLE,NA,NA,NA,NA,NA,NA,451 [223-816],451.2688,222.5228,815.5967,NA,2021-02-09T16:20:47.303+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25259035,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2018,SEX,FMLE,NA,NA,NA,NA,NA,NA,516 [214-1029],515.6892,213.9746,1028.705,NA,2021-02-09T16:20:47.333+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25259036,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2010,SEX,BTSX,NA,NA,NA,NA,NA,NA,2524 [1372-4381],2523.906,1371.937,4380.505,NA,2021-02-09T16:20:47.35+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25259037,VIOLENCE_HOMICIDENUM,COUNTRY,AGO,YEAR,2019,SEX,MLE,NA,NA,NA,NA,NA,NA,2403 [1170-4392],2403.008,1170.417,4392.165,NA,2021-02-09T16:20:47.397+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25259878,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2014,SEX,FMLE,NA,NA,NA,NA,NA,NA,36 [21-56],35.68249,21.06618,55.88371,NA,2021-02-09T16:21:10.917+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25259879,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2000,SEX,FMLE,NA,NA,NA,NA,NA,NA,29 [21-39],28.9116,20.91875,38.84274,NA,2021-02-09T16:21:10.963+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25259880,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2008,SEX,FMLE,NA,NA,NA,NA,NA,NA,34 [22-49],33.62904,22.34866,48.62712,NA,2021-02-09T16:21:10.997+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25259881,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2018,SEX,MLE,NA,NA,NA,NA,NA,NA,75 [43-122],75.14343,43.4033,122.1533,NA,2021-02-09T16:21:11.027+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25259882,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2017,SEX,BTSX,NA,NA,NA,NA,NA,NA,98 [57-159],97.96504,56.55176,158.7014,NA,2021-02-09T16:21:11.057+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25259883,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2016,SEX,BTSX,NA,NA,NA,NA,NA,NA,109 [64-175],109.0378,63.54785,174.7742,NA,2021-02-09T16:21:11.103+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25259884,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2017,SEX,FMLE,NA,NA,NA,NA,NA,NA,28 [16-45],28.28567,16.22792,45.44119,NA,2021-02-09T16:21:11.137+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25259885,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2001,SEX,BTSX,NA,NA,NA,NA,NA,NA,214 [163-271],213.7327,163.3228,270.7397,NA,2021-02-09T16:21:11.167+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25259886,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2011,SEX,FMLE,NA,NA,NA,NA,NA,NA,49 [30-75],49.28423,30.46408,74.61725,NA,2021-02-09T16:21:11.2+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25259887,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2012,SEX,MLE,NA,NA,NA,NA,NA,NA,110 [69-165],109.5322,69.4323,165.2379,NA,2021-02-09T16:21:11.23+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25259888,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2009,SEX,BTSX,NA,NA,NA,NA,NA,NA,125 [84-178],124.6689,84.03156,178.3701,NA,2021-02-09T16:21:11.247+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25259889,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2007,SEX,MLE,NA,NA,NA,NA,NA,NA,95 [68-130],95.10762,67.58168,130.4766,NA,2021-02-09T16:21:11.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25259890,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2010,SEX,BTSX,NA,NA,NA,NA,NA,NA,139 [91-202],138.5101,91.26637,201.7923,NA,2021-02-09T16:21:11.293+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25259891,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2006,SEX,MLE,NA,NA,NA,NA,NA,NA,102 [73-138],101.8688,73.39302,137.8421,NA,2021-02-09T16:21:11.307+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25259892,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2013,SEX,MLE,NA,NA,NA,NA,NA,NA,102 [63-158],102.4902,63.45017,157.7104,NA,2021-02-09T16:21:11.34+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25259893,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2014,SEX,MLE,NA,NA,NA,NA,NA,NA,94 [57-145],93.66664,56.53468,145.4561,NA,2021-02-09T16:21:11.353+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25259894,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2016,SEX,MLE,NA,NA,NA,NA,NA,NA,78 [45-125],77.722,45.48848,124.6667,NA,2021-02-09T16:21:11.387+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25259895,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2009,SEX,FMLE,NA,NA,NA,NA,NA,NA,35 [23-52],35.49893,23.17961,51.7964,NA,2021-02-09T16:21:11.4+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25259896,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2013,SEX,FMLE,NA,NA,NA,NA,NA,NA,38 [23-60],38.47796,23.0815,59.65115,NA,2021-02-09T16:21:11.433+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25259897,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2015,SEX,FMLE,NA,NA,NA,NA,NA,NA,33 [19-52],32.9373,19.25745,51.97199,NA,2021-02-09T16:21:11.463+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25259898,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2002,SEX,FMLE,NA,NA,NA,NA,NA,NA,40 [28-54],39.60463,28.39435,54.0826,NA,2021-02-09T16:21:11.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25259899,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2017,SEX,MLE,NA,NA,NA,NA,NA,NA,70 [40-113],69.67937,40.32384,113.2602,NA,2021-02-09T16:21:11.51+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25259900,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2006,SEX,FMLE,NA,NA,NA,NA,NA,NA,35 [24-49],35.08814,24.0949,49.02978,NA,2021-02-09T16:21:11.527+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25259901,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2008,SEX,MLE,NA,NA,NA,NA,NA,NA,89 [63-124],89.43232,62.70212,124.216,NA,2021-02-09T16:21:11.557+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25259902,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2018,SEX,BTSX,NA,NA,NA,NA,NA,NA,106 [61-171],105.6978,60.91215,171.1851,NA,2021-02-09T16:21:11.573+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25259903,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2003,SEX,MLE,NA,NA,NA,NA,NA,NA,150 [112-192],149.524,111.6969,192.2127,NA,2021-02-09T16:21:11.603+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25259904,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2011,SEX,BTSX,NA,NA,NA,NA,NA,NA,149 [95-221],148.6755,94.94779,221.4054,NA,2021-02-09T16:21:11.62+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25259905,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2012,SEX,FMLE,NA,NA,NA,NA,NA,NA,42 [26-65],42.39138,25.93755,65.18436,NA,2021-02-09T16:21:11.637+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25259906,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2001,SEX,MLE,NA,NA,NA,NA,NA,NA,177 [137-221],176.712,136.675,220.7177,NA,2021-02-09T16:21:11.667+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25259907,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2016,SEX,FMLE,NA,NA,NA,NA,NA,NA,31 [18-50],31.31584,18.05938,50.10743,NA,2021-02-09T16:21:11.7+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25259908,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2005,SEX,FMLE,NA,NA,NA,NA,NA,NA,43 [30-61],43.44862,29.96777,60.60068,NA,2021-02-09T16:21:11.713+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25259909,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2019,SEX,MLE,NA,NA,NA,NA,NA,NA,73 [42-119],72.8438,41.60461,118.614,NA,2021-02-09T16:21:11.73+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25259910,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2004,SEX,MLE,NA,NA,NA,NA,NA,NA,133 [98-175],133.1989,98.18717,174.578,NA,2021-02-09T16:21:11.76+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25259911,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2004,SEX,BTSX,NA,NA,NA,NA,NA,NA,169 [123-224],169.1043,123.3966,224.457,NA,2021-02-09T16:21:11.777+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25259912,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2010,SEX,MLE,NA,NA,NA,NA,NA,NA,100 [66-144],99.54905,66.23124,144.016,NA,2021-02-09T16:21:11.807+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25259913,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2015,SEX,MLE,NA,NA,NA,NA,NA,NA,81 [48-129],81.46102,48.25471,129.0163,NA,2021-02-09T16:21:11.823+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25259914,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2018,SEX,FMLE,NA,NA,NA,NA,NA,NA,31 [18-49],30.55434,17.50885,49.03183,NA,2021-02-09T16:21:11.853+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25259915,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2002,SEX,BTSX,NA,NA,NA,NA,NA,NA,211 [159-271],210.8219,159.1301,270.5951,NA,2021-02-09T16:21:11.887+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25259916,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2013,SEX,BTSX,NA,NA,NA,NA,NA,NA,141 [87-217],140.9681,86.53166,217.3616,NA,2021-02-09T16:21:11.92+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25259917,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2002,SEX,MLE,NA,NA,NA,NA,NA,NA,171 [131-217],171.2173,130.7357,216.5125,NA,2021-02-09T16:21:11.937+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25259918,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2007,SEX,FMLE,NA,NA,NA,NA,NA,NA,33 [23-47],33.42624,22.68535,47.40544,NA,2021-02-09T16:21:11.967+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25259919,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2000,SEX,BTSX,NA,NA,NA,NA,NA,NA,192 [149-241],192.1099,149.4176,240.86,NA,2021-02-09T16:21:11.997+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25259920,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2004,SEX,FMLE,NA,NA,NA,NA,NA,NA,36 [25-50],35.90542,25.20939,49.87899,NA,2021-02-09T16:21:12.013+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25259921,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2001,SEX,FMLE,NA,NA,NA,NA,NA,NA,37 [27-50],37.02071,26.6478,50.02202,NA,2021-02-09T16:21:12.043+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25259922,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2019,SEX,BTSX,NA,NA,NA,NA,NA,NA,103 [59-166],102.5659,58.63375,166.3859,NA,2021-02-09T16:21:12.06+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25259923,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2006,SEX,BTSX,NA,NA,NA,NA,NA,NA,137 [97-187],136.9569,97.48792,186.8718,NA,2021-02-09T16:21:12.09+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25259924,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2011,SEX,MLE,NA,NA,NA,NA,NA,NA,99 [64-147],99.39131,64.48371,146.7882,NA,2021-02-09T16:21:12.123+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25259925,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2007,SEX,BTSX,NA,NA,NA,NA,NA,NA,129 [90-178],128.5339,90.26703,177.882,NA,2021-02-09T16:21:12.14+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25259926,VIOLENCE_HOMICIDENUM,COUNTRY,ALB,YEAR,2003,SEX,FMLE,NA,NA,NA,NA,NA,NA,40 [28-55],40.04342,28.45851,55.25763,NA,2021-02-09T16:21:12.153+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
